Number,Title,Price,Item ID,Global ID,Category,Payment Method,Country,Selling State,Start Time,End Time
7633,"Vtg 2 5/8"" Presto Clear Glass Insert Lids for Mason Jar Fruit Jars - Lot of 13",16.99,351789587596,EBAY-US,Jars,PayPal,"Boyne City,MI,USA",Active,2016-07-21,2017-12-13
7634,Lot of 4 Presto Mason Jars,15.0,112648349290,EBAY-US,Jars,PayPal,"Sicklerville,NJ,USA",Active,2017-11-20,2017-11-27
7635,Vintage Clear Atlas Mason Jar With Lid,4.0,152798816013,EBAY-US,Jars,PayPal,"Rapid City,SD,USA",Active,2017-11-23,2017-11-30
7636,DARK PURPLE BALL IMPROVED MASON 100TH ANNIVERSARY VINTAGE STYLE CAN 28 oz,9.99,263187094738,EBAY-US,Jars,PayPal,"Austin,TX,USA",Active,2017-09-04,2017-12-03
7637,Rustic Country Farmhouse Relish Mason Jar Ornament Christmas Set of 12,20.0,272919667356,EBAY-US,Canisters & Jars,PayPal,"Martinsville,IN,USA",Active,2017-11-07,2017-12-07
7638,Lot 3 Vtg Canning Jars Clear Glass Reliance Mason Improved GEM Made in Canada,15.0,253264621961,EBAY-US,Jars,PayPal,"Sheridan,OR,USA",Active,2017-11-17,2017-11-24
7639,"Vintage Kerr 2 Quart Self Sealing Mason Canning Jar 9"" Tall Trademar Rec*",9.0,401446919545,EBAY-US,Jars,PayPal,"New Plymouth,ID,USA",Active,2017-11-22,2017-11-29
7640,Aqua Lockport Mason Improved Canning Quart Jar with Amber Swirl Glass Lid,8.0,263328599196,EBAY-US,Jars,PayPal,"Bluffton,OH,USA",Active,2017-11-17,2017-11-24
7641,Ball Mason Jars Wide-Mouth Can Or Freeze - 16 Oz 12pk,24.73,172223314190,EBAY-US,Canisters & Jars,PayPal,USA,Active,2016-05-29,2017-12-20
7642,"Mason Jars With Lids, Kitchen Mason Jar Canisters With Dolomite Flying Pig Lid",24.99,232445260835,EBAY-US,Canisters & Jars,PayPal,USA,Active,2017-08-12,2017-12-10
7643,Made in Japan BROOKLYN MASON JAR NEW YORK,12.99,272662784129,EBAY-US,Jars,PayPal,Japan,Active,2017-05-08,2017-12-04
7644,Vintage Farmhouse Style Ceramic Mason Crafts More Storage Jar Canister Lrg Green,22.99,222712044821,EBAY-US,Canisters & Jars,"['PayPal', 'VisaMC', 'AmEx', 'Discover']","Aliso Viejo,CA,USA",Active,2017-11-08,2017-12-08
7645,"Set of 2 MINI MASON JARS, glass with metal screw-top lids",17.01,322557387823,EBAY-US,Canisters & Jars,PayPal,USA,Active,2017-06-16,2017-12-13
7646,Ball 16 oz Pint Mason Jars 12 Set Jam Jelly Pickling Preserve Fruit Canning Soup,35.99,252250139464,EBAY-US,Canisters & Jars,PayPal,"Phoenix,AZ,USA",Active,2016-01-14,2017-12-04
7647,TWO Antique Quart Mason Jars Clear- RUSTIC- GREAT FOR PROJECTS,15.0,253267180787,EBAY-US,Jars,PayPal,"Andover,MA,USA",Active,2017-11-19,2017-11-29
7648,mason jars elegant decor for the Fourth of July,50.0,332204515651,EBAY-US,Jars,PayPal,"Homestead,FL,USA",Active,2017-05-03,2017-11-29
7649,"12 Mason Jars 8 Oz Glasses, Silver Lids, for Jam Honey Weddings Baby Food Spices",34.49,302407741021,EBAY-US,Jars,PayPal,"Altadena,CA,USA",Active,2017-08-07,2017-12-05
7650,Wide Mouth Quart Jars Blue Mason Canning Jar Elite Collection 32Oz Glass -4 Pack,12.78,222624288877,EBAY-US,Jars,PayPal,USA,Active,2017-08-26,2017-11-24
7651,Mason Ice Vintage Glass Mugs Set 450ml x4,13.0,253258318798,EBAY-US,Jars,PayPal,Singapore,Active,2017-11-14,2017-12-14
7652,Rustic Barn Roof Gray Watering Can Mason Jar Holder Wedding Bridal Decoration,11.95,231699569941,EBAY-US,Jars,PayPal,"Pinckney,MI,USA",Active,2015-09-24,2017-12-12
7653,Coin Slot Bank Lid Insert Galvanized Metal 6 Pack Wide Mouth For Mason Ball Jars,12.13,282537605676,EBAY-US,Jars,PayPal,"New York,NY,USA",Active,2017-06-22,2017-12-19
7654,"Vintage 3 1/4'' Bright Clear ASmall Mouth Bail Top Mason Jar Lid, Item # S - 65",5.99,142575968187,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-11,2017-12-11
7655,Vintage 3 1/4''' Bright Crisp Clear Bail top Mason Jar Lid,5.99,152780047057,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-09,2017-12-09
7656,Vintage 3 1/4'' Bright Crisp Clear Bail Top Mason Jar Lid,5.99,152780510439,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-09,2017-12-09
7657,Vintage 3 1/4'' Bright Crisp Clear Bail Top Mason Jar Lid,5.99,152759742110,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-26,2017-11-25
7658,Vintage 3 1/4'' Bright Crisp Clear Bail Top Mason Jar Lid,5.99,152759742115,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-26,2017-11-25
7659,Vintage 3 1/4'' Bright Crisp Clear Bail Top Mason Jar Lid,5.99,152759742131,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-26,2017-11-25
7660,Vintage 3 1/4'' Bright crisp Clear Bail Top Mason jar Lid,5.99,152759742133,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-26,2017-11-25
7661,Vintage 3 1/4'' Bright Crisp Clear Bail Top Mason Jar Lid,5.99,152759742134,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-26,2017-11-25
7662,Vintage 3 1/4'' Bright Crisp Clear Bail Top Mason Jar Lid,5.99,152759743840,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-26,2017-11-25
7663,"Mason Container Glass Clear Kitchen Storage Jar TOPS, 2 Container Lids - Minty",1.99,172952751235,EBAY-US,Jars,PayPal,USA,Active,2017-10-28,2017-11-27
7664,Ball Perfect Mason Blue Canning Jar Glassware,3.0,162752698565,EBAY-US,Jars,PayPal,"Chicago,IL,USA",Active,2017-11-14,2017-12-14
7665,Aqua Blue Mason Jar With Lid Wide Mouth Clear Pack Of 1 With Silver Lid Kitchen,10.3,122808721043,EBAY-US,Jars,PayPal,USA,Active,2017-11-14,2017-12-14
7666,"Hearthmark Wide Mouth Glass Canning Mason Jars, Quart (32oz) Lids, Bands, 12 Ct.",22.99,272878600537,EBAY-US,Canisters & Jars,PayPal,"Miami,FL,USA",Active,2017-10-08,2017-12-07
7667,"32oz Ball Regular Mouth Mason Canning Jars Lids Bands Quart, 12Set Free Shipping",64.97,322573734269,EBAY-US,Canisters & Jars,PayPal,"Hemet,CA,USA",Active,2017-06-30,2017-11-27
7668,Set Of 2 Footed Mason Jars Candle Holder Clear Glass Sugar Containers Many Uses,4.89,253233183196,EBAY-US,Jars,PayPal,"Roswell,NM,USA",Active,2017-10-30,2017-11-29
7669,Ball 67 1qt Wide Mouth Mason Jar 12pk,24.08,371962225221,EBAY-US,Canisters & Jars,PayPal,"Jamestown,TN,USA",Active,2017-05-26,2017-12-22
7670,"One Rare Vintage "" Black "" Mason Jar Seals ( 2 1/2'' ) NOS, Perfect Shape",1.27,222707427545,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-05,2017-12-05
7671,Ball PURPLE 32 oz QUART Mason Jar 6-PACK SET Vintage Style Wedding NEW Limited,43.99,112282668809,EBAY-US,Canisters & Jars,PayPal,"Eden,WI,USA",Active,2017-01-27,2017-12-23
7672,"Ball Mason ""PINT"" Jars Wide-Mouth Can or Freeze - 12pk (by Jarden Home Brands)",22.8,272590055919,EBAY-US,Canisters & Jars,PayPal,USA,Active,2017-03-14,2017-12-09
7673,Anchor Hocking Mason Jar Caps1976 New Old Stock Original Box Fisherman One Use,11.0,112651999167,EBAY-US,Jars,PayPal,"Sandwich,IL,USA",Active,2017-11-22,2017-12-22
7674,Collectible Mason's Improved Grn/Bl Cross Quart Glass Canning Jar W Matching Lid,10.0,263334954431,EBAY-US,Jars,PayPal,"Palisade,CO,USA",Active,2017-11-20,2017-11-30
7675,"Antique Queen Trademark SKO Wide Mouth Adjustable Canning Mason Jar Glass ~8""",2.22,122815988591,EBAY-US,Jars,PayPal,"Palmyra,NY,USA",Active,2017-11-18,2017-11-25
7676,"Owl Kit for a Quart Mason Jar NEW, Free Shipping",20.95,182888504128,EBAY-US,Jars,PayPal,USA,Active,2017-11-09,2017-12-09
7677,Ball - Mason Drinking Jar - 24 oz.,4.24,302406143338,EBAY-US,Jars,PayPal,"Leetsdale,PA,USA",Active,2017-08-05,2017-12-03
7678,"6 Mini Mason Jar Shot Glasses with Metal Lids, 2 Oz for Parties Weddings Crafts",19.99,302422277942,EBAY-US,Jars,PayPal,"Altadena,CA,USA",Active,2017-08-21,2017-12-19
7679,vintage half gallon atlas strong shoulder mason w/ atlas lid,9.93,292340037287,EBAY-US,Jars,PayPal,"Rulo,NE,USA",Active,2017-11-21,2017-11-26
7680,"BALL WIDE MOUTH MASON JARS, Pack of 2, PartNo 337060, by Jarden Home Brands",35.62,172598948052,EBAY-US,Canisters & Jars,PayPal,USA,Active,2017-03-28,2017-11-23
7681,Jarware Pink Piggy Bank Adapter Fits 16-Oz Regular Mouth Mason Jars (12-Pack),35.79,391888668770,EBAY-US,Canisters & Jars,PayPal,"Federal Way,WA,USA",Active,2017-09-15,2017-12-14
7682,4 16 OZ Clear Plastic Mason Jars & 4 Plastic Lids Cup Canning BPA FREE!,10.0,302540546473,EBAY-US,Drink Containers & Thermoses,PayPal,"Lakeland,FL,USA",Active,2017-11-23,2017-12-23
7683,PremiumVials 12 pcs 4 oz Mason Glass Jars with Gold Lids 4 oz w/Gold Lids,24.77,152778040324,EBAY-US,Canisters & Jars,PayPal,USA,Active,2017-11-07,2017-12-07
7684,Vintage Ball Glass Insert with Zinc Lid Band for Mason Jars Regular Size Canning,6.0,263332053583,EBAY-US,Jars,PayPal,"Escalon,CA,USA",Active,2017-11-18,2017-12-18
7685,Regular Mouth Half Pint Jars Blue 4-Pack Ball Collection Mason Canning Glass Set,9.24,122790313790,EBAY-US,Jars,PayPal,USA,Active,2017-11-03,2017-12-03
7686,6 Pack Wide QUART Purple 32 OZ Mason Canning Jars Ball Wedding Event Jar Set new,53.36,132264115576,EBAY-US,Canisters & Jars,PayPal,USA,Active,2017-07-17,2017-12-14
7687,"Faux Leather Sleeve with Handle / Travel Mug for Wide Mouth Pint Mason, Canning",22.31,152706857568,EBAY-US,Jars,PayPal,USA,Active,2017-09-17,2017-12-16
7688,Classic Mason's Canning Fruit Jar Tapered Cup Sundry Q-Tip or Notions Holder Lid,10.95,231581073056,EBAY-US,Bath Caddies & Storage,PayPal,"Pinckney,MI,USA",Active,2015-06-02,2017-12-18
7689,"Mason Jar Lids and Bands, Set of 50",15.0,282491905639,EBAY-US,Canisters & Jars,PayPal,"Erie,PA,USA",Active,2017-05-24,2017-12-20
7690,Aqua Blue Quart Ball 3L Mason Canning Fruit Jar Wavy Bubbly Base Marked 3 Lines,3.99,263333040070,EBAY-US,Jars,PayPal,"Corsica,PA,USA",Active,2017-11-19,2017-11-26
7691,Blue Ball Mason Jars Regular Mouth Elite Collection Half Pint Jar Canning 4-Pack,9.74,222549606681,EBAY-US,Jars,PayPal,USA,Active,2017-06-17,2017-12-14
7692,Vintage Mason Jar With Zinc Lid Repurpose Up Cycle Flower Vase Candle Holder,0.99,391928096868,EBAY-US,Jars,PayPal,"Spring Hill,FL,USA",Active,2017-11-16,2017-11-26
7693,Ball Transform Mason Rope Handle Reg Mouth,5.36,112494356588,EBAY-US,Jars,PayPal,"Salem,OR,USA",Active,2017-07-24,2017-12-21
7694,Vintage Blue Glass Ball Mason 2X Canning Jar with Zinc Lid,9.99,202122958613,EBAY-US,Jars,PayPal,"Bowie,MD,USA",Active,2017-11-23,2017-11-30
7695,CLARK'S PEERLESS QUART MASON JAR BLUE GROUND LIP,5.99,282744455425,EBAY-US,Jars,PayPal,"East Boothbay,ME,USA",Active,2017-11-23,2017-11-30
7696,"Vintage NOS Small Mouth Ball ZINC MASON JAR LID, ONE LID- BEAUTIFUL SHAPE",4.75,152772777642,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-04,2017-12-04
7697,Vintage KERR Clear Glass HALF GALLON wide mouth Mason Canning Jar Self Sealing,4.58,182908544779,EBAY-US,Jars,PayPal,"Aitkin,MN,USA",Active,2017-11-18,2017-11-25
7698,VINTAGE MASON CANNING JAR ZINC PORCELAIN METAL CAP LID BALL BRAND,2.99,263285092262,EBAY-US,Jars,PayPal,"Fenton,MI,USA",Active,2017-10-28,2017-11-27
7699,Pint Mason Jars Jar with Songbird Lid - Green/Rust Finish,20.99,142294008157,EBAY-US,Canisters & Jars,PayPal,"Bell,CA,USA",Active,2017-02-26,2017-11-23
7700,Vintage Atlas Wholefruit Wide Mouth Quart Mason Jar w/Lid & Bail,2.79,263333046058,EBAY-US,Jars,PayPal,"Corsica,PA,USA",Active,2017-11-19,2017-11-26
7701,1 Ball 64oz Wide Mouth Half Gallon Mason Jar,13.22,322835524839,EBAY-US,Jars,PayPal,USA,Active,2017-10-18,2017-12-17
7702,NEW Kitchen Bathroom Wall Organizer  Ball Mason Jars Utensils/Toothbrush holder,59.99,253259937397,EBAY-US,Canisters & Jars,PayPal,"Conroe,TX,USA",Active,2017-11-15,2017-12-15
7703,"Vintage 3'' Blue Insert, Trade Mark Mason's Patent, Item # 9",8.99,222707427395,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-05,2017-12-05
7704,Vintage Blue Perfect Mason Canning Jars Wedding Center Pieces Quart Jar,4.0,302507781485,EBAY-US,Jars,PayPal,"McBain,MI,USA",Active,2017-10-31,2017-11-30
7705,"6 3/4"" Kerr ""Self Sealing"" Reg. U.S. Pat. Off. Mason Jar No Lid (MCS-30)",3.0,182879883035,EBAY-US,Jars,PayPal,"Lowell,MA,USA",Active,2017-11-05,2017-12-05
7706,VINTAGE ANCHOR HOCKING MASON JAR CAPS FOR REGULAR JARS WITH ORIGINAL BOX,6.0,222725625017,EBAY-US,Jars,PayPal,"Slinger,WI,USA",Active,2017-11-19,2017-12-19
7707,Mason Ice Vintage Glass Mugs Set 450ml x4,13.0,253258318798,EBAY-US,Jars,PayPal,Singapore,Active,2017-11-14,2017-12-14
7708,Cookie Jar Vintage Ceramic Mason Decorate Kitchen Storage Container Home New,33.99,201827522594,EBAY-US,Canisters & Jars,PayPal,"El Sobrante,CA,USA",Active,2017-02-21,2017-12-18
7709,# 1 VINTAGE Quart BALL PERFECT MASON BLUE JAR with ZINC LID,4.89,232563797826,EBAY-US,Jars,PayPal,"Henry,VA,USA",Active,2017-11-16,2017-12-16
7710,NEW - Ball 100 Anniversary Blue Mason Pint Canning Jars Heritage Collection,20.99,292334121795,EBAY-US,Canisters & Jars,PayPal,"Lynchburg,VA,USA",Active,2017-11-17,2017-12-17
7711,Vintage 1986 Ball Vacu-Seal 12ct Regular Mason Dome Lids (SEALED BOX),6.0,112641650553,EBAY-US,Jars,PayPal,"Dayton,OH,USA",Active,2017-11-14,2017-12-14
7712,"Ball 67000 Wide Mouth Mason Jars with Lids & Bands, 1 Qt, 12-Pack",12.89,142195041650,EBAY-US,Canisters & Jars,PayPal,"Albany,NY,USA",Active,2016-11-29,2017-11-24
7713,"Ball 8oz Regular Mouth Mason Jars 12 count, Vintage Canning Lids Fruit Vegetable",23.1,162552821372,EBAY-US,Canisters & Jars,PayPal,"Philadelphia,PA,USA",Active,2017-06-14,2017-12-11
7714,Lot Of 3 Vintage Ball Mason Clear Glass Quart Canning Jars No Lids,5.0,322892202405,EBAY-US,Jars,PayPal,"Northfield,VT,USA",Active,2017-11-19,2017-11-26
7715,Vintage 1/2 Gallon Presto Supreme Mason Duraglass Canning Jar,7.99,192371228901,EBAY-US,Jars,PayPal,"Athena,OR,USA",Active,2017-11-21,2017-11-28
7716,One Quart Vintage Ball Perfect Mason Blue Glass Canning Jar #1 Zinc Ring/Glass,5.0,112651480265,EBAY-US,Jars,PayPal,"Wahpeton,ND,USA",Active,2017-11-22,2017-12-02
7717,"Antique Queen Trademark SKO Wide Mouth Adjustable Canning Mason Jar Glass ~8""",2.22,122815988591,EBAY-US,Jars,PayPal,"Palmyra,NY,USA",Active,2017-11-18,2017-11-25
7718,Vintage Ceramic Utensil Crock- Mason Jar Container Cobalt,22.89,202061641988,EBAY-US,Canisters & Jars,PayPal,USA,Active,2017-09-21,2017-12-20
7719,One Quart Vintage Ball Perfect Blue Mason Glass Canning Jar #6 with Zinc Ring,5.0,112651480299,EBAY-US,Jars,PayPal,"Wahpeton,ND,USA",Active,2017-11-22,2017-12-02
7720,3Pk Mason Jars Kitchen Ceramic Canister With Lids White For Cookie Salt Pepper,33.54,182903299589,EBAY-US,Canisters & Jars,PayPal,"Boulder,CO,USA",Active,2017-11-16,2017-12-16
7721,Kerr mason jar:  self sealing  6 total,6.0,122815635370,EBAY-US,Jars,PayPal,"Crestwood,KY,USA",Active,2017-11-18,2017-11-28
7722,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 95",5.99,263301377582,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7723,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 93",5.99,263301377655,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7724,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 88",5.99,263301374941,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7725,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 91",5.99,263301374988,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7726,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 85",5.99,263301375079,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7727,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 91",5.99,263301377479,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7728,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 87",5.99,263301377577,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7729,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 86",5.99,263301377632,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7730,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 84",5.99,263301377654,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7731,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 98",5.99,263301377727,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7732,"Nakpunar Mason Glass Jars (6, 2 Oz W/Black Lids)",22.03,362024671436,EBAY-US,Canisters & Jars,PayPal,"Houston,TX,USA",Active,2017-06-30,2017-11-27
7733,Ball Perfect Mason Blue Canning Jar Glassware,3.0,162752698565,EBAY-US,Jars,PayPal,"Chicago,IL,USA",Active,2017-11-14,2017-12-14
7734,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 106",5.99,263301377692,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7735,"Vintage 2 3/4'' Bright Clear Mason Jar Lid, Beautiful Shape, Air Bubbles",5.99,263291192757,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-01,2017-12-01
7736,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 105",5.99,263301375054,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7737,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 107",5.99,263301377734,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7738,"Vintage 3 1/4'' Clear Smallmouth Bail Top Mason Jar Lid, Item # W - 108",5.99,263315380735,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-11,2017-12-11
7739,Nostalgic Clamp Lid Glass Mason Jar 8.5 ounces 10 count box - NEW,50.99,232562282929,EBAY-US,Canisters & Jars,PayPal,"Glendale,CA,USA",Active,2017-11-14,2017-12-14
7740,intage 3 1/4'' Bright Clear Small Mouth Bail Top Mason Jar Lid,5.99,263301375031,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-05,2017-12-05
7741,2 MASON JARS PURPLE CERAMIC MEASURING DRINK CUP UTENSILS VASE KITCHEN OFFICE NEW,14.99,232087509106,EBAY-US,Canisters & Jars,PayPal,"Mesa,AZ,USA",Active,2016-09-19,2017-12-13
7742,Vintage 3 1/4'' Bright Clear Small Mouth Bail Top Mason Jar Lid,5.99,152780510431,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-09,2017-12-09
7743,Vintage 3 1/4'' Bright Clear Small Mouth Bail Top Mason Jar Lid,5.99,152759742224,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-26,2017-11-25
7744,"Ball Mason ""PINT"" Jars Wide-Mouth Can or Freeze - 12pk by Jarden Home Brands",20.22,263021589683,EBAY-US,Canisters & Jars,PayPal,USA,Active,2017-06-05,2017-12-02
7745,Ball PURPLE 32 oz QUART Mason Jar 6-PACK SET Vintage Style Wedding NEW Limited,43.99,112282668809,EBAY-US,Canisters & Jars,PayPal,"Eden,WI,USA",Active,2017-01-27,2017-12-23
7746,BALL PERFECT MASON  Half-Gallon 2 Quart - Ribs - Squared Sides - Zinc Lid,4.19,232540271414,EBAY-US,Jars,PayPal,"Henry,VA,USA",Active,2017-10-28,2017-11-27
7747,12 Ball Ideal Clear Glass dome lids for Mason canning jars with wire bail bale,65.0,302522794895,EBAY-US,Jars,PayPal,"Claflin,KS,USA",Active,2017-11-10,2017-12-10
7748,Ball Mason Clear Jam Jar 8 oz. Embossed Style Regular Mouth Collection Elite New,3.75,182877637943,EBAY-US,Jars,PayPal,"Jacksonville,FL,USA",Active,2017-11-04,2017-12-04
7749,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # H-34",5.99,142560663368,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-01,2017-12-01
7750,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # H-41",5.99,142560663390,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-01,2017-12-01
7751,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # H-40",5.99,142560663416,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-01,2017-12-01
7752,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # H-44",5.99,142560663420,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-01,2017-12-01
7753,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # H-39",5.99,142560663423,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-01,2017-12-01
7754,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # H-37",5.99,142560663424,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-01,2017-12-01
7755,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # H-45",5.99,142560663427,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-01,2017-12-01
7756,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # H-43",5.99,142560663460,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-01,2017-12-01
7757,1 Ball 64oz Wide Mouth Half Gallon Mason Jar,9.92,332361566061,EBAY-US,Jars,PayPal,"Fort Lauderdale,FL,USA",Active,2017-08-29,2017-11-27
7758,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # P -40",5.99,142500641950,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-09-07,2017-12-06
7759,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # P -44",5.99,142500645639,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-09-07,2017-12-06
7760,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # P -42",5.99,142500649247,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-09-07,2017-12-06
7761,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # P -46",5.99,142500651556,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-09-07,2017-12-06
7762,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # P -43",5.99,142500642462,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-09-07,2017-12-06
7763,Vintage Ball Glass Insert with Zinc Lid Band for Mason Jars Regular Size Canning,6.0,263332053583,EBAY-US,Jars,PayPal,"Escalon,CA,USA",Active,2017-11-18,2017-12-18
7764,"3 - pieces vintage, retro, farmhouse chic, mason jar inspired ceramic kitchen",32.92,372144742344,EBAY-US,Canisters & Jars,PayPal,USA,Active,2017-11-22,2017-12-22
7765,Set of 2 MINI MASON JARS glass with metal screw-top lids,16.88,112606166117,EBAY-US,Canisters & Jars,PayPal,USA,Active,2017-10-17,2017-12-16
7766,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # W - 109",5.99,142496118783,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-09-03,2017-12-02
7767,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # W - 102",5.99,142496118788,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-09-03,2017-12-02
7768,Empty 750 ML Mrs.Sutton's XXX Moonshine Likker Embossed Glass Mason Jar Berry,1.0,322889707140,EBAY-US,Jars,PayPal,"Pearland,TX,USA",Active,2017-11-18,2017-11-28
7769,"Vintage 3 1/4'' Bright Clear Bail Top Mason Jar Lid, Item # W - 83",5.99,142496118800,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-09-03,2017-12-02
7770,TALL Ground Lip Mason's Patent Nov 30th 1858 Half Gallon Fruit Jar Great Color,0.99,172995326700,EBAY-US,Jars,PayPal,"Downingtown,PA,USA",Active,2017-11-23,2017-11-30
7771,VINTAGE ATLAS STRONG SHOULDER MASON QUART CANNING JAR WITH ORIGINAL BOYD'S CAP,7.99,302528362859,EBAY-US,Jars,PayPal,"Stanton,NE,USA",Active,2017-11-14,2017-11-24
7772,Ball Transform Mason Rope Handle Reg Mouth,5.36,112494356588,EBAY-US,Jars,PayPal,"Salem,OR,USA",Active,2017-07-24,2017-12-21
7773,"Vintage Atlas Strong Shoulder Clear Glass Mason Jar Missing Lid 7"" Tall",3.0,232567011131,EBAY-US,Jars,PayPal,"Narrowsburg,NY,USA",Active,2017-11-19,2017-11-26
7774,Richland Mason Jars Wide Mouth Quart Blue Set of 4 Home Event Wedding Decor,18.99,112543605188,EBAY-US,Canisters & Jars,PayPal,"Piedmont,SC,USA",Active,2017-08-28,2017-11-26
7775,Old Vintage Mason Jar 7 inch tall the number 10 on bottom,1.19,311548068352,EBAY-US,Jars,PayPal,"Erie,PA,USA",Active,2016-02-15,2017-12-06
